"County"	FIPS	Deaths	Population	Crude_Rate
	"Perry County, MO"	"29157"	Suppressed	19072	Suppressed
	"Pettis County, MO"	"29159"	Suppressed	42205	Suppressed
	"Phelps County, MO"	"29161"	Suppressed	44807	Suppressed
	"Pike County, MO"	"29163"	Suppressed	18669	Suppressed
	"Platte County, MO"	"29165"	Suppressed	93310	Suppressed
	"Polk County, MO"	"29167"	Suppressed	30974	Suppressed
	"Pulaski County, MO"	"29169"	Suppressed	53748	Suppressed
	"Putnam County, MO"	"29171"	Suppressed	4875	Suppressed
	"Ralls County, MO"	"29173"	Suppressed	10192	Suppressed
	"Randolph County, MO"	"29175"	Suppressed	24940	Suppressed
	"Ray County, MO"	"29177"	Suppressed	23039	Suppressed
	"Reynolds County, MO"	"29179"	Suppressed	6599	Suppressed
	"Ripley County, MO"	"29181"	Suppressed	14032	Suppressed
	"St. Charles County, MO"	"29183"	36	373495	9.6
	"St. Clair County, MO"	"29185"	Suppressed	9487	Suppressed
	"Ste. Genevieve County, MO"	"29186"	Suppressed	17778	Suppressed
	"St. Francois County, MO"	"29187"	15	66215	Unreliable
	"St. Louis County, MO"	"29189"	144	1001444	14.4
	"Saline County, MO"	"29195"	Suppressed	23252	Suppressed
	"Schuyler County, MO"	"29197"	Suppressed	4358	Suppressed
	"Scotland County, MO"	"29199"	Suppressed	4921	Suppressed
	"Scott County, MO"	"29201"	Suppressed	39290	Suppressed
	"Shannon County, MO"	"29203"	Suppressed	8297	Suppressed
	"Shelby County, MO"	"29205"	Suppressed	6177	Suppressed
	"Stoddard County, MO"	"29207"	Suppressed	29780	Suppressed
	"Stone County, MO"	"29209"	Suppressed	31297	Suppressed
	"Sullivan County, MO"	"29211"	Suppressed	6448	Suppressed
	"Taney County, MO"	"29213"	Suppressed	53575	Suppressed
	"Texas County, MO"	"29215"	Suppressed	25636	Suppressed
	"Vernon County, MO"	"29217"	Suppressed	20949	Suppressed
	"Warren County, MO"	"29219"	Suppressed	32999	Suppressed
	"Washington County, MO"	"29221"	Suppressed	25172	Suppressed
	"Wayne County, MO"	"29223"	Suppressed	13404	Suppressed
	"Webster County, MO"	"29225"	Suppressed	36466	Suppressed
	"Worth County, MO"	"29227"	Suppressed	2090	Suppressed
	"Wright County, MO"	"29229"	Suppressed	18473	Suppressed
	"St. Louis city, MO"	"29510"	85	318416	26.7
	"Beaverhead County, MT"	"30001"	Suppressed	9341	Suppressed
	"Big Horn County, MT"	"30003"	Suppressed	13042	Suppressed
	"Blaine County, MT"	"30005"	Suppressed	6604	Suppressed
	"Broadwater County, MT"	"30007"	Suppressed	5692	Suppressed
	"Carbon County, MT"	"30009"	Suppressed	10340	Suppressed
	"Carter County, MT"	"30011"	Suppressed	1174	Suppressed
	"Cascade County, MT"	"30013"	Suppressed	82384	Suppressed
	"Chouteau County, MT"	"30015"	Suppressed	5849	Suppressed
	"Custer County, MT"	"30017"	Suppressed	11951	Suppressed
	"Daniels County, MT"	"30019"	Suppressed	1791	Suppressed
	"Dawson County, MT"	"30021"	Suppressed	9445	Suppressed
	"Deer Lodge County, MT"	"30023"	Suppressed	9329	Suppressed
	"Fallon County, MT"	"30025"	Suppressed	3079	Suppressed
	"Fergus County, MT"	"30027"	Suppressed	11501	Suppressed
	"Flathead County, MT"	"30029"	14	93068	Unreliable
	"Gallatin County, MT"	"30031"	Suppressed	94720	Suppressed
	"Garfield County, MT"	"30033"	Suppressed	1290	Suppressed
	"Glacier County, MT"	"30035"	Suppressed	13739	Suppressed
	"Golden Valley County, MT"	"30037"	Suppressed	859	Suppressed
	"Granite County, MT"	"30039"	Suppressed	3138	Suppressed
	"Hill County, MT"	"30041"	Suppressed	16568	Suppressed
	"Jefferson County, MT"	"30043"	Suppressed	11512	Suppressed
	"Judith Basin County, MT"	"30045"	Suppressed	2016	Suppressed
	"Lake County, MT"	"30047"	Suppressed	29017	Suppressed
	"Lewis and Clark County, MT"	"30049"	Suppressed	65338	Suppressed
	"Liberty County, MT"	"30051"	Suppressed	2369	Suppressed
	"Lincoln County, MT"	"30053"	Suppressed	19460	Suppressed
	"McCone County, MT"	"30055"	Suppressed	1709	Suppressed
	"Madison County, MT"	"30057"	Suppressed	7712	Suppressed
	"Meagher County, MT"	"30059"	Suppressed	1937	Suppressed
	"Mineral County, MT"	"30061"	Suppressed	4275	Suppressed
	"Missoula County, MT"	"30063"	10	111807	Unreliable
	"Musselshell County, MT"	"30065"	Suppressed	4629	Suppressed
	"Park County, MT"	"30067"	Suppressed	15682	Suppressed
	"Petroleum County, MT"	"30069"	Suppressed	506	Suppressed
	"Phillips County, MT"	"30071"	Suppressed	4179	Suppressed
	"Pondera County, MT"	"30073"	Suppressed	6211	Suppressed
	"Powder River County, MT"	"30075"	Suppressed	1748	Suppressed
	"Powell County, MT"	"30077"	Suppressed	6993	Suppressed
	"Prairie County, MT"	"30079"	Suppressed	1179	Suppressed
	"Ravalli County, MT"	"30081"	Suppressed	40823	Suppressed
	"Richland County, MT"	"30083"	Suppressed	11214	Suppressed
	"Roosevelt County, MT"	"30085"	Suppressed	11125	Suppressed
	"Rosebud County, MT"	"30087"	Suppressed	9329	Suppressed
	"Sanders County, MT"	"30089"	Suppressed	11363	Suppressed
	"Sheridan County, MT"	"30091"	Suppressed	3668	Suppressed
	"Silver Bow County, MT"	"30093"	Suppressed	34523	Suppressed
	"Stillwater County, MT"	"30095"	Suppressed	9318	Suppressed
	"Sweet Grass County, MT"	"30097"	Suppressed	3669	Suppressed
	"Teton County, MT"	"30099"	Suppressed	6065	Suppressed
	"Toole County, MT"	"30101"	Suppressed	5138	Suppressed
	"Treasure County, MT"	"30103"	Suppressed	700	Suppressed
	"Valley County, MT"	"30105"	Suppressed	7630	Suppressed
	"Wheatland County, MT"	"30107"	Suppressed	2134	Suppressed
	"Wibaux County, MT"	"30109"	Suppressed	1121	Suppressed
	"Yellowstone County, MT"	"30111"	Suppressed	154162	Suppressed
	"Adams County, NE"	"31001"	Suppressed	31610	Suppressed
	"Antelope County, NE"	"31003"	Suppressed	6456	Suppressed
	"Arthur County, NE"	"31005"	Suppressed	458	Suppressed
	"Banner County, NE"	"31007"	Suppressed	759	Suppressed
	"Blaine County, NE"	"31009"	Suppressed	482	Suppressed
	"Boone County, NE"	"31011"	Suppressed	5388	Suppressed
	"Box Butte County, NE"	"31013"	Suppressed	11305	Suppressed
	"Boyd County, NE"	"31015"	Suppressed	2032	Suppressed
	"Brown County, NE"	"31017"	Suppressed	2926	Suppressed
	"Buffalo County, NE"	"31019"	Suppressed	47893	Suppressed
	"Burt County, NE"	"31021"	Suppressed	6574	Suppressed
	"Butler County, NE"	"31023"	Suppressed	8312	Suppressed
	"Cass County, NE"	"31025"	Suppressed	25357	Suppressed
	"Cedar County, NE"	"31027"	Suppressed	8711	Suppressed
	"Chase County, NE"	"31029"	Suppressed	4000	Suppressed
	"Cherry County, NE"	"31031"	Suppressed	5788	Suppressed
	"Cheyenne County, NE"	"31033"	Suppressed	10091	Suppressed
	"Clay County, NE"	"31035"	Suppressed	6392	Suppressed
	"Colfax County, NE"	"31037"	Suppressed	10425	Suppressed
	"Cuming County, NE"	"31039"	Suppressed	8996	Suppressed
	"Custer County, NE"	"31041"	Suppressed	10792	Suppressed
	"Dakota County, NE"	"31043"	Suppressed	20947	Suppressed
	"Dawes County, NE"	"31045"	Suppressed	9088	Suppressed
	"Dawson County, NE"	"31047"	Suppressed	24207	Suppressed
	"Deuel County, NE"	"31049"	Suppressed	1937	Suppressed
	"Dixon County, NE"	"31051"	Suppressed	5851	Suppressed
	"Dodge County, NE"	"31053"	Suppressed	36515	Suppressed
	"Douglas County, NE"	"31055"	16	537256	Unreliable
	"Dundy County, NE"	"31057"	Suppressed	1981	Suppressed
	"Fillmore County, NE"	"31059"	Suppressed	5698	Suppressed
	"Franklin County, NE"	"31061"	Suppressed	3085	Suppressed
	"Frontier County, NE"	"31063"	Suppressed	2709	Suppressed
	"Furnas County, NE"	"31065"	Suppressed	4865	Suppressed
	"Gage County, NE"	"31067"	Suppressed	21864	Suppressed
	"Garden County, NE"	"31069"	Suppressed	1902	Suppressed
	"Garfield County, NE"	"31071"	Suppressed	2035	Suppressed
	"Gosper County, NE"	"31073"	Suppressed	1972	Suppressed
	"Grant County, NE"	"31075"	Suppressed	633	Suppressed
	"Greeley County, NE"	"31077"	Suppressed	2494	Suppressed
	"Hall County, NE"	"31079"	Suppressed	60720	Suppressed
	"Hamilton County, NE"	"31081"	Suppressed	9112	Suppressed
	"Harlan County, NE"	"31083"	Suppressed	3513	Suppressed
	"Hayes County, NE"	"31085"	Suppressed	976	Suppressed
	"Hitchcock County, NE"	"31087"	Suppressed	2872	Suppressed
	"Holt County, NE"	"31089"	Suppressed	10449	Suppressed
	"Hooker County, NE"	"31091"	Suppressed	738	Suppressed
	"Howard County, NE"	"31093"	Suppressed	6355	Suppressed
	"Jefferson County, NE"	"31095"	Suppressed	7560	Suppressed
	"Johnson County, NE"	"31097"	Suppressed	5144	Suppressed
	"Kearney County, NE"	"31099"	Suppressed	6548	Suppressed
	"Keith County, NE"	"31101"	Suppressed	8130	Suppressed
	"Keya Paha County, NE"	"31103"	Suppressed	790	Suppressed
	"Kimball County, NE"	"31105"	Suppressed	3702	Suppressed
	"Knox County, NE"	"31107"	Suppressed	8565	Suppressed
	"Lancaster County, NE"	"31109"	11	297036	Unreliable
	"Lincoln County, NE"	"31111"	Suppressed	36051	Suppressed
	"Logan County, NE"	"31113"	Suppressed	763	Suppressed
	"Loup County, NE"	"31115"	Suppressed	576	Suppressed
	"McPherson County, NE"	"31117"	Suppressed	526	Suppressed
	"Madison County, NE"	"31119"	Suppressed	35278	Suppressed
	"Merrick County, NE"	"31121"	Suppressed	7802	Suppressed
	"Morrill County, NE"	"31123"	Suppressed	4908	Suppressed
	"Nance County, NE"	"31125"	Suppressed	3623	Suppressed
	"Nemaha County, NE"	"31127"	Suppressed	7157	Suppressed
	"Nuckolls County, NE"	"31129"	Suppressed	4413	Suppressed
	"Otoe County, NE"	"31131"	Suppressed	15752	Suppressed
	"Pawnee County, NE"	"31133"	Suppressed	2709	Suppressed
	"Perkins County, NE"	"31135"	Suppressed	2921	Suppressed
	"Phelps County, NE"	"31137"	Suppressed	9213	Suppressed
	"Pierce County, NE"	"31139"	Suppressed	7150	Suppressed
	"Platte County, NE"	"31141"	Suppressed	32505	Suppressed
	"Polk County, NE"	"31143"	Suppressed	5275	Suppressed
	"Red Willow County, NE"	"31145"	Suppressed	11006	Suppressed
	"Richardson County, NE"	"31147"	Suppressed	8125	Suppressed
	"Rock County, NE"	"31149"	Suppressed	1411	Suppressed
	"Saline County, NE"	"31151"	Suppressed	14416	Suppressed
	"Sarpy County, NE"	"31153"	Suppressed	169331	Suppressed
	"Saunders County, NE"	"31155"	Suppressed	20929	Suppressed
	"Scotts Bluff County, NE"	"31157"	Suppressed	36848	Suppressed
	"Seward County, NE"	"31159"	Suppressed	17089	Suppressed
	"Sheridan County, NE"	"31161"	Suppressed	5251	Suppressed
	"Sherman County, NE"	"31163"	Suppressed	3106	Suppressed
	"Sioux County, NE"	"31165"	Suppressed	1313	Suppressed
	"Stanton County, NE"	"31167"	Suppressed	6133	Suppressed
	"Thayer County, NE"	"31169"	Suppressed	5189	Suppressed
	"Thomas County, NE"	"31171"	Suppressed	699	Suppressed
	"Thurston County, NE"	"31173"	Suppressed	6895	Suppressed
	"Valley County, NE"	"31175"	Suppressed	4193	Suppressed
	"Washington County, NE"	"31177"	Suppressed	20223	Suppressed
	"Wayne County, NE"	"31179"	Suppressed	9411	Suppressed
	"Webster County, NE"	"31181"	Suppressed	3688	Suppressed
	"Wheeler County, NE"	"31183"	Suppressed	759	Suppressed
	"York County, NE"	"31185"	Suppressed	13883	Suppressed
	"Churchill County, NV"	"32001"	Suppressed	24063	Suppressed
	"Clark County, NV"	"32003"	287	2027868	14.2
	"Douglas County, NV"	"32005"	Suppressed	47118	Suppressed
	"Elko County, NV"	"32007"	Suppressed	52384	Suppressed
	"Esmeralda County, NV"	"32009"	Suppressed	832	Suppressed
	"Eureka County, NV"	"32011"	Suppressed	2076	Suppressed
	"Humboldt County, NV"	"32013"	Suppressed	17363	Suppressed
	"Lander County, NV"	"32015"	Suppressed	6032	Suppressed
	"Lincoln County, NV"	"32017"	Suppressed	5245	Suppressed
	"Lyon County, NV"	"32019"	Suppressed	51557	Suppressed
	"Mineral County, NV"	"32021"	Suppressed	4614	Suppressed
	"Nye County, NV"	"32023"	Suppressed	42297	Suppressed
	"Pershing County, NV"	"32027"	Suppressed	6877	Suppressed
	"Storey County, NV"	"32029"	Suppressed	3942	Suppressed
	"Washoe County, NV"	"32031"	64	433731	14.8
	"White Pine County, NV"	"32033"	Suppressed	10057	Suppressed
	"Carson City, NV"	"32510"	Suppressed	54080	Suppressed
	"Belknap County, NH"	"33001"	Suppressed	60179	Suppressed
	"Carroll County, NH"	"33003"	Suppressed	47499	Suppressed
	"Cheshire County, NH"	"33005"	12	76610	Unreliable
	"Coos County, NH"	"33007"	Suppressed	31997	Suppressed
	"Grafton County, NH"	"33009"	Suppressed	89629	Suppressed
	"Hillsborough County, NH"	"33011"	48	403985	11.9
	"Merrimack County, NH"	"33013"	19	146849	Unreliable
	"Rockingham County, NH"	"33015"	32	299134	10.7
	"Strafford County, NH"	"33017"	16	124593	Unreliable
	"Sullivan County, NH"	"33019"	Suppressed	42984	Suppressed
	"Atlantic County, NJ"	"34001"	36	275862	13.1
	"Bergen County, NJ"	"34003"	62	925328	6.7
	"Burlington County, NJ"	"34005"	10	450838	Unreliable
	"Camden County, NJ"	"34007"	Suppressed	512854	Suppressed
	"Cape May County, NJ"	"34009"	26	95897	27.1
	"Cumberland County, NJ"	"34011"	16	157332	Unreliable
	"Essex County, NJ"	"34013"	74	789565	9.4
	"Gloucester County, NJ"	"34015"	10	290265	Unreliable
	"Hudson County, NJ"	"34017"	48	660282	7.3
	"Hunterdon County, NJ"	"34019"	Suppressed	126250	Suppressed
	"Mercer County, NJ"	"34021"	34	370414	9.2
	"Middlesex County, NJ"	"34023"	67	828919	8.1
	"Monmouth County, NJ"	"34025"	63	629672	10.0
	"Morris County, NJ"	"34027"	27	499397	5.4
	"Ocean County, NJ"	"34029"	56	583414	9.6
	"Passaic County, NJ"	"34031"	48	505672	9.5
	"Salem County, NJ"	"34033"	Suppressed	65166	Suppressed
	"Somerset County, NJ"	"34035"	25	330585	7.6
	"Sussex County, NJ"	"34037"	13	145992	Unreliable
	"Union County, NJ"	"34039"	38	548256	6.9
	"Warren County, NJ"	"34041"	Suppressed	107379	Suppressed
	"Bernalillo County, NM"	"35001"	104	674221	15.4
	"Catron County, NM"	"35003"	Suppressed	3607	Suppressed
	"Chaves County, NM"	"35005"	Suppressed	65823	Suppressed
	"Cibola County, NM"	"35006"	Suppressed	27335	Suppressed
	"Colfax County, NM"	"35007"	Suppressed	13094	Suppressed
	"Curry County, NM"	"35009"	Suppressed	50598	Suppressed
	"DeBaca County, NM"	"35011"	Suppressed	1907	Suppressed
	"Dona Ana County, NM"	"35013"	21	213460	9.8
	"Eddy County, NM"	"35015"	Suppressed	55471	Suppressed
	"Grant County, NM"	"35017"	Suppressed	29328	Suppressed
	"Guadalupe County, NM"	"35019"	Suppressed	4551	Suppressed
	"Harding County, NM"	"35021"	Suppressed	693	Suppressed
	"Hidalgo County, NM"	"35023"	Suppressed	4654	Suppressed
	"Lea County, NM"	"35025"	Suppressed	68062	Suppressed
	"Lincoln County, NM"	"35027"	Suppressed	20105	Suppressed
	"Los Alamos County, NM"	"35028"	Suppressed	17798	Suppressed
	"Luna County, NM"	"35029"	Suppressed	24659	Suppressed
	"McKinley County, NM"	"35031"	Suppressed	73308	Suppressed
	"Mora County, NM"	"35033"	Suppressed	4704	Suppressed
	"Otero County, NM"	"35035"	Suppressed	65616	Suppressed
	"Quay County, NM"	"35037"	Suppressed	8662	Suppressed
	"Rio Arriba County, NM"	"35039"	25	40072	62.4
	"Roosevelt County, NM"	"35041"	Suppressed	19955	Suppressed
	"Sandoval County, NM"	"35043"	13	136575	Unreliable
	"San Juan County, NM"	"35045"	11	126503	Unreliable
	"San Miguel County, NM"	"35047"	Suppressed	28541	Suppressed
	"Santa Fe County, NM"	"35049"	33	147423	22.4
	"Sierra County, NM"	"35051"	Suppressed	11572	Suppressed
	"Socorro County, NM"	"35053"	Suppressed	17584	Suppressed
	"Taos County, NM"	"35055"	Suppressed	33035	Suppressed
	"Torrance County, NM"	"35057"	Suppressed	15717	Suppressed
	"Union County, NM"	"35059"	Suppressed	4370	Suppressed
	"Valencia County, NM"	"35061"	15	76284	Unreliable
	"Albany County, NY"	"36001"	13	306945	Unreliable
	"Allegany County, NY"	"36003"	Suppressed	48109	Suppressed
	"Bronx County, NY"	"36005"	112	1418733	7.9
	"Broome County, NY"	"36007"	22	197534	11.1
	"Cattaraugus County, NY"	"36009"	Suppressed	78892	Suppressed
	"Cayuga County, NY"	"36011"	11	79477	Unreliable
	"Chautauqua County, NY"	"36013"	11	133080	Unreliable
	"Chemung County, NY"	"36015"	Suppressed	88506	Suppressed
	"Chenango County, NY"	"36017"	Suppressed	49503	Suppressed
	"Clinton County, NY"	"36019"	Suppressed	81591	Suppressed
	"Columbia County, NY"	"36021"	Suppressed	62243	Suppressed
	"Cortland County, NY"	"36023"	Suppressed	48976	Suppressed
	"Delaware County, NY"	"36025"	Suppressed	46722	Suppressed
	"Dutchess County, NY"	"36027"	54	296916	18.2
	"Erie County, NY"	"36029"	93	919866	10.1
	"Essex County, NY"	"36031"	Suppressed	38762	Suppressed
	"Franklin County, NY"	"36033"	Suppressed	51688	Suppressed
	"Fulton County, NY"	"36035"	Suppressed	54586	Suppressed
	"Genesee County, NY"	"36037"	Suppressed	59454	Suppressed
	"Greene County, NY"	"36039"	Suppressed	48455	Suppressed
	"Hamilton County, NY"	"36041"	Suppressed	4773	Suppressed
	"Herkimer County, NY"	"36043"	Suppressed	64181	Suppressed
	"Jefferson County, NY"	"36045"	10	119504	Unreliable
	"Kings County, NY"	"36047"	134	2592149	5.2
	"Lewis County, NY"	"36049"	Suppressed	27149	Suppressed
	"Livingston County, NY"	"36051"	Suppressed	64705	Suppressed
	"Madison County, NY"	"36053"	Suppressed	72382	Suppressed
	"Monroe County, NY"	"36055"	64	749606	8.5
	"Montgomery County, NY"	"36057"	Suppressed	49897	Suppressed
	"Nassau County, NY"	"36059"	133	1352146	9.8
	"New York County, NY"	"36061"	99	1626159	6.1
	"Niagara County, NY"	"36063"	26	214249	12.1
	"Oneida County, NY"	"36065"	17	233585	Unreliable
	"Onondaga County, NY"	"36067"	47	468387	10.0
	"Ontario County, NY"	"36069"	10	109103	Unreliable
	"Orange County, NY"	"36071"	47	375592	12.5
	"Orleans County, NY"	"36073"	Suppressed	42235	Suppressed
	"Oswego County, NY"	"36075"	18	121165	Unreliable
	"Otsego County, NY"	"36077"	Suppressed	61683	Suppressed
	"Putnam County, NY"	"36079"	12	99645	Unreliable
	"Queens County, NY"	"36081"	127	2296175	5.5
	"Rensselaer County, NY"	"36083"	Suppressed	159918	Suppressed
	"Richmond County, NY"	"36085"	61	472621	12.9
	"Rockland County, NY"	"36087"	25	320903	7.8
	"St. Lawrence County, NY"	"36089"	10	111963	Unreliable
	"Saratoga County, NY"	"36091"	Suppressed	223865	Suppressed
	"Schenectady County, NY"	"36093"	Suppressed	155333	Suppressed
	"Schoharie County, NY"	"36095"	Suppressed	31844	Suppressed
	"Schuyler County, NY"	"36097"	Suppressed	18460	Suppressed
	"Seneca County, NY"	"36099"	Suppressed	35409	Suppressed
	"Steuben County, NY"	"36101"	Suppressed	98650	Suppressed
	"Suffolk County, NY"	"36103"	214	1499738	14.3
	"Sullivan County, NY"	"36105"	18	76665	Unreliable
	"Tioga County, NY"	"36107"	Suppressed	50243	Suppressed
	"Tompkins County, NY"	"36109"	Suppressed	103617	Suppressed
	"Ulster County, NY"	"36111"	Suppressed	180998	Suppressed
	"Warren County, NY"	"36113"	Suppressed	65337	Suppressed
	"Washington County, NY"	"36115"	Suppressed	63093	Suppressed
	"Wayne County, NY"	"36117"	Suppressed	92473	Suppressed
	"Westchester County, NY"	"36119"	75	968802	7.7
	"Wyoming County, NY"	"36121"	Suppressed	41531	Suppressed
	"Yates County, NY"	"36123"	Suppressed	25156	Suppressed
	"Alamance County, NC"	"37001"	10	154378	Unreliable
	"Alexander County, NC"	"37003"	Suppressed	36930	Suppressed
	"Alleghany County, NC"	"37005"	Suppressed	10939	Suppressed
	"Anson County, NC"	"37007"	Suppressed	26161	Suppressed
	"Ashe County, NC"	"37009"	Suppressed	27151	Suppressed
	"Avery County, NC"	"37011"	Suppressed	17713	Suppressed
	"Beaufort County, NC"	"37013"	Suppressed	47464	Suppressed
	"Bertie County, NC"	"37015"	Suppressed	20344	Suppressed
	"Bladen County, NC"	"37017"	Suppressed	34843	Suppressed
	"Brunswick County, NC"	"37019"	26	115301	22.5
	"Buncombe County, NC"	"37021"	14	247912	Unreliable
	"Burke County, NC"	"37023"	23	89842	25.6
	"Cabarrus County, NC"	"37025"	22	187226	11.8
	"Caldwell County, NC"	"37027"	Suppressed	81990	Suppressed
	"Camden County, NC"	"37029"	Suppressed	10187	Suppressed
	"Carteret County, NC"	"37031"	Suppressed	68434	Suppressed
	"Caswell County, NC"	"37033"	Suppressed	23190	Suppressed
	"Catawba County, NC"	"37035"	19	154810	Unreliable
	"Chatham County, NC"	"37037"	Suppressed	66817	Suppressed
	"Cherokee County, NC"	"37039"	Suppressed	27218	Suppressed
	"Chowan County, NC"	"37041"	Suppressed	14726	Suppressed
	"Clay County, NC"	"37043"	Suppressed	10584	Suppressed
	"Cleveland County, NC"	"37045"	Suppressed	97047	Suppressed
	"Columbus County, NC"	"37047"	Suppressed	57246	Suppressed
	"Craven County, NC"	"37049"	13	104489	Unreliable
	"Cumberland County, NC"	"37051"	20	325871	6.1
	"Currituck County, NC"	"37053"	Suppressed	24396	Suppressed
	"Dare County, NC"	"37055"	Suppressed	35019	Suppressed
	"Davidson County, NC"	"37057"	27	163420	16.5
	"Davie County, NC"	"37059"	Suppressed	41554	Suppressed
	"Duplin County, NC"	"37061"	Suppressed	60084	Suppressed
	"Durham County, NC"	"37063"	19	288133	Unreliable
	"Edgecombe County, NC"	"37065"	Suppressed	55574	Suppressed
	"Forsyth County, NC"	"37067"	28	361220	7.8
	"Franklin County, NC"	"37069"	Suppressed	62260	Suppressed
	"Gaston County, NC"	"37071"	36	209420	17.2
	"Gates County, NC"	"37073"	Suppressed	11650	Suppressed
	"Graham County, NC"	"37075"	Suppressed	8736	Suppressed
	"Granville County, NC"	"37077"	Suppressed	58275	Suppressed
	"Greene County, NC"	"37079"	Suppressed	21232	Suppressed
	"Guilford County, NC"	"37081"	17	506610	Unreliable
	"Halifax County, NC"	"37083"	Suppressed	53453	Suppressed
	"Harnett County, NC"	"37085"	Suppressed	124987	Suppressed
	"Haywood County, NC"	"37087"	Suppressed	59183	Suppressed
	"Henderson County, NC"	"37089"	18	109540	Unreliable
	"Hertford County, NC"	"37091"	Suppressed	24431	Suppressed
	"Hoke County, NC"	"37093"	Suppressed	51322	Suppressed
	"Hyde County, NC"	"37095"	Suppressed	5721	Suppressed
	"Iredell County, NC"	"37097"	15	164517	Unreliable
	"Jackson County, NC"	"37099"	Suppressed	40919	Suppressed
	"Johnston County, NC"	"37101"	12	177967	Unreliable
	"Jones County, NC"	"37103"	Suppressed	10215	Suppressed
	"Lee County, NC"	"37105"	Suppressed	60266	Suppressed
	"Lenoir County, NC"	"37107"	Suppressed	58914	Suppressed
	"Lincoln County, NC"	"37109"	14	79740	Unreliable
	"McDowell County, NC"	"37111"	Suppressed	44961	Suppressed
	"Macon County, NC"	"37113"	Suppressed	33857	Suppressed
	"Madison County, NC"	"37115"	Suppressed	21022	Suppressed
	"Martin County, NC"	"37117"	Suppressed	23699	Suppressed
	"Mecklenburg County, NC"	"37119"	46	990977	4.6
	"Mitchell County, NC"	"37121"	Suppressed	15328	Suppressed
	"Montgomery County, NC"	"37123"	Suppressed	27571	Suppressed
	"Moore County, NC"	"37125"	Suppressed	91587	Suppressed
	"Nash County, NC"	"37127"	Suppressed	95093	Suppressed
	"New Hanover County, NC"	"37129"	30	213267	14.1
	"Northampton County, NC"	"37131"	Suppressed	20839	Suppressed
	"Onslow County, NC"	"37133"	15	185220	Unreliable
	"Orange County, NC"	"37135"	Suppressed	140352	Suppressed
	"Pamlico County, NC"	"37137"	Suppressed	12953	Suppressed
	"Pasquotank County, NC"	"37139"	Suppressed	39981	Suppressed
	"Pender County, NC"	"37141"	Suppressed	55334	Suppressed
	"Perquimans County, NC"	"37143"	Suppressed	13601	Suppressed
	"Person County, NC"	"37145"	Suppressed	39276	Suppressed
	"Pitt County, NC"	"37147"	12	174263	Unreliable
	"Polk County, NC"	"37149"	Suppressed	20411	Suppressed
	"Randolph County, NC"	"37151"	19	142577	Unreliable
	"Richmond County, NC"	"37153"	Suppressed	46405	Suppressed
	"Robeson County, NC"	"37155"	12	134841	Unreliable
	"Rockingham County, NC"	"37157"	Suppressed	91878	Suppressed
	"Rowan County, NC"	"37159"	15	138323	Unreliable
	"Rutherford County, NC"	"37161"	Suppressed	66956	Suppressed
	"Sampson County, NC"	"37163"	Suppressed	64150	Suppressed
	"Scotland County, NC"	"37165"	Suppressed	36025	Suppressed
	"Stanly County, NC"	"37167"	Suppressed	60635	Suppressed
	"Stokes County, NC"	"37169"	Suppressed	46588	Suppressed
	"Surry County, NC"	"37171"	Suppressed	73050	Suppressed
	"Swain County, NC"	"37173"	Suppressed	14058	Suppressed
	"Transylvania County, NC"	"37175"	Suppressed	32903	Suppressed
	"Tyrrell County, NC"	"37177"	Suppressed	4109	Suppressed
	"Union County, NC"	"37179"	16	212756	Unreliable
	"Vance County, NC"	"37181"	Suppressed	44808	Suppressed
	"Wake County, NC"	"37183"	47	974289	4.8
	"Warren County, NC"	"37185"	Suppressed	20575	Suppressed
	"Washington County, NC"	"37187"	Suppressed	12722	Suppressed
	"Watauga County, NC"	"37189"	Suppressed	52372	Suppressed
	"Wayne County, NC"	"37191"	Suppressed	124583	Suppressed
	"Wilkes County, NC"	"37193"	19	69023	Unreliable
	"Wilson County, NC"	"37195"	Suppressed	81667	Suppressed
	"Yadkin County, NC"	"37197"	Suppressed	38038	Suppressed
	"Yancey County, NC"	"37199"	Suppressed	17566	Suppressed
	"Adams County, ND"	"38001"	Suppressed	2360	Suppressed
	"Barnes County, ND"	"38003"	Suppressed	11190	Suppressed
	"Benson County, ND"	"38005"	Suppressed	6877	Suppressed
	"Billings County, ND"	"38007"	Suppressed	874	Suppressed
	"Bottineau County, ND"	"38009"	Suppressed	6736	Suppressed
	"Bowman County, ND"	"38011"	Suppressed	3214	Suppressed
	"Burke County, ND"	"38013"	Suppressed	2306	Suppressed
	"Burleigh County, ND"	"38015"	Suppressed	88457	Suppressed
	"Cass County, ND"	"38017"	Suppressed	162829	Suppressed
	"Cavalier County, ND"	"38019"	Suppressed	3896	Suppressed
	"Dickey County, ND"	"38021"	Suppressed	5248	Suppressed
	"Divide County, ND"	"38023"	Suppressed	2314	Suppressed
	"Dunn County, ND"	"38025"	Suppressed	4162	Suppressed
	"Eddy County, ND"	"38027"	Suppressed	2404	Suppressed
	"Emmons County, ND"	"38029"	Suppressed	3486	Suppressed
	"Foster County, ND"	"38031"	Suppressed	3366	Suppressed
	"Golden Valley County, ND"	"38033"	Suppressed	1823	Suppressed
	"Grand Forks County, ND"	"38035"	Suppressed	69179	Suppressed
	"Grant County, ND"	"38037"	Suppressed	2377	Suppressed
	"Griggs County, ND"	"38039"	Suppressed	2296	Suppressed
